,date,review,rating,isEdited,title,userName,developerResponse,review-en
82,2021-01-12 7:31:35,Cevaplarımızı illa kontrol etmek için sisteme giriş yapmak zorundayız ve bu da çok fazla vakit kaybettiriyor cevap anahtarını PDF olarak istediğinizde de ancak Ağustos’ta alabilirsiniz diyorlar eksiğimizi şimdi göremedikten sonra sınavdan sonra görsek ne işimize yaracak!,1,FALSE,Cevap anahtarı yok!!,damlakendir,,"We have to log in to the system to check our answers, and this makes you lose a lot of time when you want the answer key as a pdf, but they say you can get it in August, they say what we can do after the exam after the exam!"
83,2020-12-25 17:34:30,"Her testten sonra lütfen bekleyiniz diyor, sürekli kapatıp açmak zorunda kalıyorum",2,FALSE,Uygulama takılıyor,Atheisthatic,,"After each test says please wait, I have to turn off and open constantly"
84,2020-12-11 13:43:16,Güzel ama yavaş,3,FALSE,Yavaş,atakan ceyhan,,Beautiful but slow
85,2020-11-22 20:41:45,Uygulama güzel fakat föyler ve konu anlatım videoları bağımsız gidiyor ders föylerden takip edilemiyor bu yüzden kitap ve föylerin gelmesi çok da önemli değilmiş.ikincisi keşke tablete özel bir uygulaması olsaydı sorunun çözümünü kağıt kullanmadan tablet üzerine yapabilseydik online sınavlarda vs çıktı almadan çok büyük kolaylık olurdu ve ipadde raunt çalışırken başka bir uygulama (notlar gibi) çalışmıyor ama raunt dışındaki diğer uygulamalarda kolaylıkla ekranı ikiye bölüp kullanabiliyorum dikkate alırsanız sevinirim.,3,FALSE,Dikkate alınmalı!,xaf26,,"The application is nice, but the palades and lecture videos go independently can not be followed from the lecture sheets, so the arrival of books and sheets is not very important. Rauunt does not work when working (like notes), but I would appreciate it if you consider that I can easily divide the screen in two other applications other than Rauunt."
86,2020-11-27 1:46:32,Sürekli çöküyor asla düzenli ders çalışılmıyor motivasyonumuzu da düşürüyor o kadar bıktım ki her gün aynı şey asla kimseye önermem,1,FALSE,Berbat,eylül<,,"It is constantly collapsing, it is never studied regularly, it also reduces our motivation."
87,2020-08-26 22:06:18,"Profilimi görüntüle kısmına basıldığı anda uygulama çöküyor, güncelleme yaptım yine aynı. İphone 6.",3,FALSE,Çöküyor,dkakkwkfkwnekd,,"As soon as the application is pressed to the view of my profile, the application collapses, I made the update again the same. IPhone 6."
88,2020-10-16 20:09:33,Keşke uygulamadan çıkıp ana ekranda dolaşabilsek ekran dışıda çalışsa,5,FALSE,Okursanız sevinirim,Msp kullanıcısu,,I wish we could get out of the application and wander on the home screen.
89,2020-09-19 9:30:48,Sadece iPad’de yatay modda kullanabilmek çok kullanışsız ve rahatsız edici.,2,FALSE,Dik durmuyor,EDD1275,,It is very useful and disturbing to be able to use it in horizontal mode on iPad.
90,2020-01-30 12:21:04,Öğretmen tavsiyesi üzerine alındı ve çok memnun kalındı. Teşekkürler,5,FALSE,Çook iyi,younowwhoiam,,He was taken on the advice of the teacher and was very satisfied. Thanks
91,2020-04-07 17:52:48,raunt kullanma sebebim özel ders anlatım videolarıydı çünkü kitapların çoğunun anlaşmalı firmaların kitapları olduğunu biliyordum fakat şu an rauntun sistemi birebir ebada verdiğimiz para çöp oldu seneye satın almayı düşünmüyorum bedavasını kullanmak varken...,1,FALSE,eba,ohnolalisa,,"The reason I used a Rauunt was private lecture videos because I knew that most of the books were the books of contracted companies, but now the system of the Raundun system was the money we gave to the essence."
92,2020-01-26 15:55:55,"Program hazırlaması benim için çok iyi oluyor. Rauntu kullanmadan önce kendim işin içinden çıkamıyordum. Şimdi onların hazırladığı programa uyuyorum ve çok da verim alıyorum. 
Rauntun bir sınavı var ona giriyorsunuz daha sonra istediğiniz şehri, üniversiteyi, bölümü yazıp kendinize bir hedef belirliyorsunuz. Girdiğiniz sınava göre de hedefinize ne kadar yakın olduğunuzu, hedefiniz için kaç net yapmanız gerektiğini falan söylüyor. Ben pes edeceğim zamanlar oraya bakıp kendimi‘çalışmaya devam etmelisin’ diye uyuyorum, bir şekilde motive oluyorum.",5,FALSE,❤️,aleynaates,,"It is very good for me to prepare a program. I couldn't get out of myself before I used a Rauntu. Now I sleep for their program and I get a lot of efficiency.
You have an exam in the round, you enter it and then write the city, university, department you want and set a target for yourself. According to the exam you take, he says how close you are to your target and how many net you should do for your goal. When I will give up, you should look there and continue to work, ’I sleep, somehow I am motivated."
93,2020-01-22 20:32:54,"Raunt beni biraz da olsa derse yönlendiren hayatımdaki tek şey diyebilirim.Ne kadar ders çalışma isteğim olmasa da ara ara Raunt'a girip konu anlatım videoları seyretmeyi ve deneme sınavlarına katılmayı seviyorum.Eksiklerime göre bana yön veriyor.Hiç çalışmamaktansa bu uygulama sayesinde bir şekilde az çok çalışabiliyorum.Özellikle yazılı öncesi bütün konularımı burda hallediyorum.Telefonda olması onu el altında daha çabuk ulaşılmasını sağlıyor.Güzel bir uygulama,tavsiye ederim.",5,FALSE,Çok faydalı,kudi5201,,Raunt is the only thing in my life that directs me to the lesson. Especially before the written before all the issues here.
94,2020-01-22 8:05:40,"Testlerdeki doğruma yanlışıma göre o dersteki başarı durumumu gösteriyor. Böylece hangi derste daha iyiyim hangisi daha kötüyüm anlıyorum ve ağırlık vermem gereken dersi tespit ediyorum. Bu özellik bizler için yapılmış en iyi şeylerden bir tanesi bence. 

Uygulamayı genel anlamda da çok seviyorum. Raunt rozetleri diye bir kısım var ve raunt kullacıları arasında bir yarışta gibisiniz ve derecenize göre size rozetler veriyor. Bu beni daha da teşvik ediyor. Alanımda birincilik rozeti almak için daha çok çalışıyorum. 

Uygulama da kendinize bir hedef belirliyorsunuz ve çalışmanıza göre de hedefinize ne kadar yakın olduğunuzu gösteriyor. Bu kısım beni motive ediyor ve pes etmemem gerektiğini hatırlatıyor.

Kaynak kitaplarından tutun konu anlatımını deneme sınavlarını her şeyini çok seviyorum. Doğru söylemek gerekirse raunt bana okuldan daha çok katkı sağlıyor. :)

Benden görüp alan bir sürü arkadaşım oldu ve onlarda benim gibi çok memnunlar. Herkes kullanmalı bence.",5,FALSE,❤️,senaaaöz,,"According to the truth in the tests, it shows my success in that course. So which lesson I am better in which lesson I understand which one is worse and I identify the lesson that I need to give weight. I think this feature is one of the best things for us.

I love the application in general. There is a part of the Rauunt badges, and you are in a race between the Rauunt users, and according to your degree, it gives you badges. This encourages me even more. I work harder to get the first place in my field.

The application also sets a target for yourself and shows how close you are to your goal, depending on your work. This part motivates me and reminds me that I shouldn't give up.

I love everything from the source books to the lecture of the trial exams. To tell you the truth, the Raund contributes to me more than school. :)

I have a lot of friends who saw and buy from me and they are very pleased with me. I think everyone should use it."
95,2020-01-22 6:44:08,Derslerime olan etkisi göz ardı edilebilir gibi değil. Kendime güvenim geldi. Sınav hazırlık senem boyunca anladığımı hissettiğim her konu beni motive ediyor bu da bitti diyebiliyorum. Bunu da raunt sayesinde yapıyorum. Çünkü diğer seneler devletteydim ve bir hayli kaybım vardı. Tyt anlamında bildiğim tek şey üslü köklü sayılar falandır herhalde. Sayısal ders deseniz hiç yok. Defter tutma hiç yok. Ama bu sene özele geçtim bu senenin konuları böylelikle yük olmamış oldu bana. Annemler her açıdan destekler bana şuan. Yüzlerini kara çıkaramam ve sayenizde çıkarmayacağım da🥰,5,FALSE,Çok iyi,yksgeliyooor,,The effect on my lessons is not ignored. I have confident. Every issue that I feel during my exam preparation year motivates me that I can say that this is over. I do this thanks to Raunt. Because I was in the state for other years and I had a lot of loss. The only thing I know in the sense of TYT is probably a long -established numbers or something. You don't have a numerical lesson. There is no notebook. But I went to private this year. My parents support me in every aspect right now. I can't get your faces black and I will not take it out of you.
96,2020-01-22 0:04:24,"İnsanlardaki bu kıymet bilmemezlik beni öldürüyor. Adamlar ilk girişteki anayüzde hedeflerimden tut, denemelerime, eksiklerime, kırmızıyla işaretli aylardır çalışmadıklarıma, deneme netlerime, online deneme duyurularıma, hedeflediğim ilk 3 üniversiteye(aldığım puanlardan da bu üni.lerin puanlarının arasındaki yerimi görüyorum), insanların ortalama kaç soru çözdüklerine, çıkmış lys ygs öss her türlü eski sınav sistemine ait sorulara ulaşabilme imkanı sunuyor. alanında soru bank.+ konu anlatımlı kaynak olmak üzere, ders başı iki kitap gönderip, kapkalın tyt özel fen bilimleri kitabı da ayırıyorlar ayt paketi aldınız bize ne demiyorlar. Türkçe soru bankası var dilbilgisi sadece. Mf de olsan türk dili edb. soru bank+ konu anlatımı var yine. tyt ayt fizik var abi. Ay yorumları okudum tepem attı. Daha da yazmicam umrumda değil. Almayın da rakip eleyelim ne uğraşıyorum karrrdeşim",5,FALSE,Okuyun,Gözde Bulut,,"This ignorance of people is killing me. The men hold my goals in the first entrance, my essays, my deficiencies, my deficiencies, my trial networks, my online trial announcements, the first 3 universities I have targeted (I see my place between the scores of these uni. ÖSS offers the opportunity to reach the questions of all kinds of old examination system. In the field, the question bench. There is a Turkish question bank only grammar. If you were in MF, the Turkish language edb. QUESTION Bank+ Subject narrative again. Tyt Ayt physics, brother. I read the moon comments. I don't care if I won't write any more. Don't take it, let's eliminate the opponent, what am I trying?"
97,2019-12-05 16:05:28,Good APP l love you its a perfecto,5,FALSE,NİCE APP,apppstoreapple,,Good App L Love You its
98,2019-12-16 15:31:19,Berbat bir uygulama açınca yüklenmesi uzun sürüyor kapatıp tekrar tekrar girmek zorunda kalıyorum testlerin cevap anahtarlarına ulaşmak çok uzun sürüyor cevapları girdikten sonra sonuçları söylemesi de ayrı bir dert ya uygulamadan atıyor ya da 5-6 dakika boyunca bekleme ekranında tutuyor en sonunda sonuç geldiğinde tekrar uygulamadan atıyor test çözmeyi bu kadar işkence haline getiren başka bi uygulama daha var mıdır bilmiyorum,1,FALSE,Rezalet,janamel-2,,"When it opens a terrible application, it takes long to be uploaded and I have to enter it again and again, it takes too long to reach the answer switches of the tests. I don't know if there is another application that makes it so torture."
99,2019-11-23 16:09:50,"Yakın arkadaşımla birlikte almıştık ve hala kullanıyoruz 11. sınıf öğrencisiyiz. Bizden görüp alan bir sürü arkadaşımız var hepsi çok memnun. Bu sene 9. Sınıfa giden kardeşime de aldık. İkimizin de dersleri çok güzel kardeşim şu an okulunun en iyi öğrencilerinden biri ve ben de aynı şekilde. Ben üniversite sınavına az kaldığı için çalışmaya başladım. Raunttaki türkiye geneli deneme sınavları sayesinde sınava ön hazırlık oluyor ve bana özel hazırlanan ders programı sayesinde kolayca eksiklerimi kapatıyorum. Kitaplar , ders videoları hepsi çok güzel.",5,FALSE,Başarılı👏🏻,rauntkullanıcısı1111,,"We bought it with my close friend and we are still using 11th grade student. We have a lot of friends who see and buy from us, they are all very pleased. This year we took my 9th grade brother. Our lessons are very beautiful, my brother is one of the best students in the school right now and I in the same way. I started working because it was less for the university exam. Thanks to the trial exams in Turkey in the round, the exam is a preliminary preparation and I can easily close my shortcomings thanks to the specially prepared course program. Books, lesson videos are all beautiful."
100,2019-08-28 13:56:16,karekodu okutamıyorum lütfen düzeltin:(,4,FALSE,Karekod,biyoqueen,,"I can't read the square, please fix it :("
101,2019-11-23 15:31:32,"Masa başına oturmayan ben raunt sayesinde ders çalışmaya başladım. Sevmediğim dersleri sevmeye, yapamadığım konuları yapmaya başladım. Sınav notlarım 05-30 arasıydı şimdiyse 90dan düşük notum yok. Ailem ve öğretmenlerim bendeki bu gelişimden çok mutlular ve ben de artık başarılı bir öğrenci olduğum için mutluyum özgüvenim çok arttı. Kim derdi ki benim böyle birisi olacağımı? Her şey raunt sayesinde. Eski ben gibi olan herkesi raunt kullanmaya davet ediyorum.",5,FALSE,❤️,enessahin11,,"I started studying thanks to Raunt, who did not sit at the table. I started to love the lessons I didn't like and to do topics I couldn't do. My exam grades were between 05-30, and now I have no less than 90 grades. My family and my teachers are more happy than this development in me, and I am happy that I am now a successful student. Who would say that I would be like that? Everything is thanks to Rauunt. I invite anyone who is like the old me to use Rauunt."
102,2019-11-16 17:53:47,"Geçen sene de 12. sınıfa giden ablam kullanıyordu ve hayali olan hukuk fakültesini rauntla kolayca kazandı. Ben 11. Sınıfım ve sayısal olduğum için mf paketi aldım ve çok memnunum. Ablam gibi hedefime ulaşacağıma inanıyorum. 
Hem okul sınavlarında hem denemelerde oldukça iyi bir yerdeyim.  Ayrıca rauntun türkiye geneki deneme sınavı sayesinde genel derecemi de kolayca görebiliyorum. 
Uygulamanın bir güzel yanıysa size özel program hazırlıyor oluşu. 
Rauntu kullanmanızı kesinlikle tavsiye ederim verilen parayı cidden hak ediyor👌🏻👌🏻",5,FALSE,♥️,ecesarıyar,,"Last year, my sister was using my 12th grade and easily won the dream faculty with a round. I bought the MF package because I am 11th and numerical and I am very pleased. I believe I will reach my goal like my sister.
I am in a very good place both in school exams and essays. In addition, thanks to the trial exam of the RAUntun Turkey, I can easily see my general degree.
If the application is a good side, it is preparing a special program for you.
I definitely recommend using a Rauuntu, it really deserves the money given👌🏻👌🏻"
103,2019-11-16 15:46:52,"Raunt uygulamasını en yakın arkadaşım kullandığı için biliyordum.Bir gün kendisi ile sitesine girerek inceleme yaptık.Kendi deneyimleriyle beraber içeriğin ne olduğunu/özelliklerin yapısını anlattı bana.Çok severek kullandığını, öğretmenlerin soruların çözümlerini çok güzel anlattığını ve her öğretmenden memnun kaldığını söyledi.Soruların kalitesini de çok sevdiğini zaten Limit ve Palme yayınlarına ait olduğunu söyledi.Ben de kendi ailemle konuşarak bir kez de onlarla araştırdım.Kendilerine ulaşarak aklımızda kalan soruları sorduk, bir de indirim kazandık :) Bu senenin başından beri kullanıyorum ve bana özel oluşturduğu takvim ile çok daha güzel çalışıyorum. Çok memnunum, herkese tavsiye ederim.",5,FALSE,Harika,Emre kaan Mutlu,,"I knew the RAUNT application for using my best friend. One day we made a review by entering the site with him. He told me what the content is with his own experiences. He said that he loved it very much. . I am very pleased, I recommend it to everyone."
104,2019-11-15 18:15:58,Sloganı beni etkiledi.Bence çözdüğümüz her soru bizim için bir basamak gibi üniversite sınavı için değerli ve gördüğümüz çeşitli sorularla bizi bir sürü insanın önüne atabilir.Bir soru bir fark yaratıyor ben bunu rauntla anlamıştım.Sınav senemde kullandım ben keşke daha önce tanışsaydım demiştim.Yaptıkları deneme sınavlarındaki soru tarzları ösymye çok benziyordu.Eksiklerimi rauntla kapatıyordum.Dershane ihtiyacı hiç hissetmiyordum raunt sayesinde.Soru çözen hocalarda anlatanlarda o kadar iyi anlatıyorlardı ki taktikleriyle hem hız da kazanmıştım.Raunt bana çok şey kattı oraya yazdığım hedefime ulaşmamı sağladı.Teşekkürler Raunt❤,5,FALSE,Memnun kaldım,memnuniyettt,,The slogan impressed me. I think every question we solved is for us as a step for the university exam and we can throw us in front of a lot of people with various questions. The question styles in the exams were very similar.
105,2019-11-15 17:46:43,"Ne yapacağımı bilmiyordum düzen oturtamıyordum şans eseri karşıma çıktı Raunt araştırınca benim için faydalı olucağını sistemli çalışacağımı düşünmüştüm.Kullanan insanların her ne kadar sevmeyen bir kısmı olsa da sonuçta herkes aynı yöntemlerle kitaplarla anlayamayabilir.Ben kendime çok uygun gördüm.Şöyle kullanıyordum.İlk önce okulda dersi dinliyordum eve gelince raunt sayesinde hem anlamadığım noktaları anlıyor notlar alıyordum oradan videoları izleyip iyice pekiştiriyordum.Bana çok faydası dokundu.Arkadaşlarım benim düzenli çalıştığımı görünce hepsi şaşırıyordu bende öneriyordum tabiki kullanmaları için.Önemli olan kendinizi tanımanız Raunt sizin için çok iyi yardımcı,gösterici oluyor arkadaşlar.Tavsiye ediyorum☺",5,FALSE,Çok memnun kaldım. Tavsiye ediyorum,kdkxnxksjdjz,,"I did not know what to do, I could not sit in order, I thought that I would work systematically for me when I researched the work. Although a part of the people who did not like it, I could not understand the same methods with the same methods. When it comes to home, thanks to Raunt, I was taking notes from there, I was taking notes and reinforcing the videos from there. I am"
106,2019-11-15 16:21:20,Sınavlara genel olarak sınavdan bir gün önce çalışırdım ve tabi ki 11'e gelince bundan pişman oldum. Çünkü herkes deneme sınavlarında çok çok iyi notlar alırken ben aralarında en kötülerdendim. Bu yüzden ilk başta konuları güzelce anlayıp daha sonra bol bol soru çözmem gerekiyordu ve karşıma bu uygulama çıktı. Gerçekten harika bir uygulama denemelerim çok iyi geçiyor ve sınıfta hep ilk 3' te yer alıyorum. Herkese tavsiye ederim. Teşekkürler raunt ❤️ 🙌,5,FALSE,Başarılı,gizemserinn,,"In general, I used to work the exams the day before the exam, and of course I regretted it when it came to 11. Because everyone was one of the worst among them, while I was taking very good grades in trial exams. So at first I had to understand the issues well and then solve plenty of questions and this application came across. A really great application is very good and I always take part in the top 3 in the classroom. I would recommend it to everyone. Thanks RAUNT ❤️ 🙌"
107,2019-11-15 16:04:33,"Lisede hiçbir zaman düzenli olarak çalışmadım ta ki 11'in sonuna kadar. Sınavın ciddiyetini anlamıştım ve gerçekten sınavdan çok korkmaya başlamıştım. Daha sonra dershaneye falan gittim ama çok bi faydasını göremedim. İnternette dolaşırken bu uygulamaya denk geldim ve kullanmaya karar verdim. Gerçekten çok güzel bir uygulama çok beğendim. Eksikleri tamamlamada birebir, fasikülleri,konu anlatımları çok çok iyi. Herkese tavsiye ederim, şüpheniz olmasın.✨",5,FALSE,Beğendim,ysuranur,,"I have never worked regularly in high school until the end of 11. I understood the seriousness of the exam and I was really afraid of the exam. Then I went to the classroom or something, but I couldn't see a lot of benefits. I came across this application while wandering on the internet and decided to use it. I really liked a very nice application. One -to -one in completing the deficiencies, fascicules and lectures are very good. I recommend it to everyone, you have no doubt."
108,2019-11-14 20:34:33,Cidden çok güzel bir uygulama. App stpre'un en yararlı uygulaması bence. Dokuzuncu sınıfta dershaneye gitmemem rağmen denemelerde düşük yapıyordum. Onuncu sınıfta derslerimi kendim ilerlemeye çalışsamda olmadı. Sonra benden büyük bir akrabam bana Raunt'u önerdi. Aldım ve kullanmaya başladım. Türkiye arası deneme sınavlarında gerçek yerim gerçek yüsdeliğimr kadar görebilmem mükemmel birşey. Yapamadığım sorulara görede ders programımı ayarlıyor. Cidden herkese tavsiye ederim. Kesinlikle kullanın..,5,FALSE,:d,dkkdfkfkgmglflglg,,"It is really a very nice application. I think the most useful application of the App Stpre. Although I didn't go to the classroom in the ninth grade, I was doing low in the experiments. In the tenth grade, I didn't try to move forward myself. Then a big relative of me offered me Raunt. I bought it and started using it. My real place in the trial exams between Turkey is a perfect thing to see as much as the real yüsdelikimr. According to the questions I can't do, it adjusts my course program. I seriously recommend it to everyone. Definitely use .."
109,2019-11-03 17:19:56,Zaten bir üniversite okuyordum.Ancak istediğim bir bölümde istemediğim bir şehirde.Aklımın bir köşesinde her zaman İTÜ hayal olarak kalmıştır ben de...Hep üzülerek bahsederdim çünkü her zaman hayalini kurduğum bir üniversiteydi.Bu sene sınava tekrar hazırlanmaya karar verdim ama inanın adam gibi bir şey de bilmiyordum.Raunt sayesinde tekrar kendime güvendim ve konuları dinleyerek yeniden öğrendim.Denemelerini çözerek netlerimi arttırmaya bakıyorum.Umarım hayallerime kavuşurum..,5,FALSE,🙏🏻🙏🏻,ddminorin,,"I was already studying a university. However, in a section I want in a city I want. I always remained as a dream dream in a corner of my mind ... I always talked about it because it was always a university I dreamed of. I did not know the thing."
110,2019-10-18 19:34:32,Acaba konu anlatımlardaki örnek soruların cevapları nerede?,1,FALSE,Yardımcı olursanız sevinirim,dkfkskdj17373,,I wonder where are the answers to the sample questions in lectures?
111,2019-09-06 22:40:36,"9 ve 10. sınıf için Raunt kullandım ve çok memnun kaldım. 9. Sınıfa başladığımda notlarım pek iyi değildi. Düzeltmek için dersane mi özel ders mi yoksa online eğitim mi diye çok düşündüm. Açıkçası dershanenin inanılmaz vakit kaybı, özel dersin de para tuzağı olduğunu düşünüyorum Raunttan sonra. Her dersin konu anlatımı çok iyi. Bu gidişle üniversite için de raunt kullanacağım gibi duruyor 👏🏻❤️",5,FALSE,👏🏻👌🏻,Melikeozcanli,,"I used a raunt for 9 and 10th grade and I was very pleased. When I started the 9th grade, my notes were not very good. I thought of a class to correct whether or not online education. Frankly, I think that the classroom is an incredible waste of time and the private lesson is the money trap after the Rauunt. The lecture of every course is very good. With this departure, it looks like I will use a Raunt for the university 👏🏻❤️"
112,2019-08-29 6:32:02,"TC kimlik no ile uygulamaya giriş yapmak nedir yahu?
Hangi devirde yaşıyoruz?
Sanırsın e-devlet kapısına giriyoruz.",1,FALSE,Kişisel Veriler Korunmuyor,Öforikim,,"What is to enter the application with TC Identity Number?
At what time do we live?
I think we go to the e-government gate."
113,2019-08-24 17:23:04,Videolarda telefonu yan çevirince videonun sadece yarısı gözüküyor.,3,FALSE,Video,Doğukan Emre Öztürk,,"When you turn the phone side in the videos, only half of the video appears."
114,2019-05-31 21:10:49,"Mezuna kaldım.Dershane hiç bir zaman işime yaramıyordu.Arkadaşlarımdan bi tanesi Raunt kullandığını ve inanılmaz işe yaradığından bahsetti.Ailemle konuştum ben de kullanmaya başladım.İnanın düzenli,planlı çalışmayı.Konuları tek tek bitirmeyi başardım.Çok Teşekkürler Raunt🙏🏻😋",5,FALSE,👌🏻,defneeeeeeeeeeeeeeeee,,I had never worked for me.
115,2019-02-28 18:41:59,Eser - yazar ezberinden tutun madenlere kadar her konuda o kadar işime yaradı ki raunt sayesinde zor olan tüm konuları beklediğimden çok daha kolay bir şekilde halletim,5,FALSE,11 TM,onrbkn,,"Eser - The author has worked so much about everything from memorization to mines that thanks to the Rauunt, I will deal with all the difficult issues that are difficult than I expected."
116,2018-10-03 14:39:42,"Kimya hocam önermişti özellikle onun konu anlatımından çok memnun kaldım. Bazı kaynaklar gereksiz uzatır, bir sayfada bir soru anca olur ama öyle asla değil en çok bu olayını seviyorum zaten. Bilgiler hem kapsamlı hem öz ve bence bu çok önemli. Tek huzursuz olduğum konu cevap anahtarının arkalarında olmayışı, olsa başka da bir şey istemem heralde. Özel derste o telefonu çıkarıp bakmak hoş olmuyor ya raunt duy sesimii🙇🏻‍♀",5,FALSE,Muhteşem!,Doğanaz,,"Chemistry was very pleased with his lecture. Some sources extend unnecessarily, there is a question on a page, but it is never so I love this event anyway. The information is both comprehensive and essence and I think this is very important. The only restless issue is that the answer key is not behind them, but I guess I don't want anything else. It is not nice to look out and look at that phone in a private lesson or heard my voice"
117,2020-10-22 4:41:58,Kritik sorulara girilmiyir lütfen ilgilenin,2,FALSE,Kritik sorular,Ardagokyar,,"Critical questions will be entered, please take care"
118,2021-12-10 19:24:06,Son güncellemeden sonra belki düzelir dedim ama hala düzelmemiş. iPhone 6 da uygulamaya giriş yapıyorum beni ana ekrana atıyor. Çalışmıyor. Şu sorunu çözer misiniz artık!!!!,1,FALSE,iPhone 6 da çalışmıyor,CHECKITOUT#1907,"{'id': 26795165, 'body': 'Merhaba, yaşadığınız bu durumla ilgili 444 54 73 numaralı Raunt Destek Hattımızı arayabilir ya da destek@raunt.com e-posta adresine mesaj gönderebilirsiniz. Sonrasında ekip arkadaşlarımız size yardımcı olacaktır. ', 'modified': '2021-12-13T08:29:02Z'}","After the last update, I said maybe it would get better, but it still hasn't improved. I am entering the application on the iPhone 6. Not working. Can you solve this problem anymore !!!!"
119,2020-10-30 15:51:54,Testlerin cevaplarına ulaşamıyorum,1,FALSE,Qr kodlar açılmıyor,fatşh tekin,,I can't reach the answers of the tests
120,2023-02-16 14:34:05,testlerin cevabını doğru girmeme rağmen sonucunda yanlış gösteriyor sürekli yaşıyorum lütfen düzeltin onun dışında uygulama güzel tavsiye ederim.,4,FALSE,Lütfen düzeltin,kdjjdkjf,"{'id': 34968704, 'body': ""Merhabalar, yaşadığınız bu durumla ilgili size yardımcı olabilmemiz için 444 54 73 numaralı Raunt Destek Hattımızı arayabilir ya da destek@raunt.com e-posta adresine mesaj gönderebilirsiniz. Raunt'la ilgili her konuda size yardımcı olmak isteriz. 🙏😊\r"", 'modified': '2023-02-20T11:24:43Z'}","Although I enter the answer to the tests correctly, I am constantly experiencing it as a result, please correct it."
121,2020-10-21 5:24:36,Güncellendikten sonra açılmıyor.,1,FALSE,Raunt,Gökyüzü1283,,It does not open after updating.
122,2020-09-25 9:32:02,Profilimi görüntüleye tıklayınca uygulama kapanıyor,1,FALSE,Sorun var,Hivocan,,View my profile is close when you click on my profile
123,2020-09-23 20:08:35,Yav hocalar zorla aldırttı böle işmi olur ya,1,FALSE,Almayın aga,mrrgi,,"The baby teachers forcibly took it, it would be a business."
124,2020-09-20 17:50:37,Raunt’a bazen telefondan girmem gerekiyor. Fakat telefondan girdiğimde genelde uygulamadan atma problemiyle karşılaşıyorum ( özellikle profile girerken ) Bu duruma bir an evvel el atmalısınız !,2,FALSE,Telefondan profile girilmiyor !,Oyunu oynayamayan kullanıcı,,"Sometimes I need to enter Raunt on the phone. But when I enter the phone, I usually encounter the problem of throwing from the application (especially when entering the profile) you should take this situation as soon as possible!"
125,2020-09-07 11:52:40,gözünüzü seveyim şunu düzeltin de atıp durmasın,1,FALSE,uygulama devamlı kasıyor,RAUNTFANATİK,,"I love your eyes, correct it and don't stop it"
126,2020-08-27 19:06:16,"Hocaları iyi, bol test var fakat 2019-2020 sezonuna ait testlerin cevaplarını bulamadım müşteri hizmetlerini aradım seneye verilecekmiş ben ne anladım o işten 10. sınıfta 9dan kalan testleri mi kontrol edeceğim? ayrıca 365 gün yazsa da kasım, aralık gibi aldığım üyeliğim ağustosta bitti bir daha almayı düşünmüyorum verdiğim paraya çok da değmedi ha bir de ebada bedava yapmışsınız iyi güzel de verdiğimiz para ne olacak üyelerinize ekstra üyelik falan verseydiniz yani enayi mi herkes",3,FALSE,Okumalısınız,çözümler olmalı,,"The teachers have good, there are plenty of tests, but I could not find the answers to the tests for the 2019-2020 season I called the customer service to be given next year. In addition, although it is written for 365 days, my membership like November, December, I don't think to buy it again in August."
127,2020-08-18 19:34:56,Uygulamaya giriş yaptığım andan itibaren atıyor. Hata düzeltmeli bir güncelleme çok iyi olur.,2,FALSE,Uygulamadan Atıyor!,Bett🦋,,It beats from the moment I log in to the application. An update with an error is very good.
128,2020-07-02 16:25:37,Kesinlikle parasını hak etmiyor berbat bir sistem,1,FALSE,BERBAT,kullanmış biri,,"It certainly does not deserve its money, a terrible system"
129,2020-06-29 16:03:11,Kafası olan almaz,1,FALSE,Çööp,S2Mİ KEDİ7,,Does not take the head
130,2020-05-07 20:42:52,Kasmaktan başka işlevi olmayan okul zoruyla aldırılmış bomboş ve başarısız bi uygulama,1,FALSE,Rezalet,ARAL123456,,School forced by the school that has no function but a fool and unsuccessful application
131,2020-04-19 13:11:08,Üyeliğimiz bittiği için artık cevap anahtarlarına ulaşamıyoruz. Kitapları hâlâ kullanıyorum ama cevap anahtarına erişimim yok. Lütfen çözüm getiriniz.,1,FALSE,Cevap anahtarı yok,bireskikullanıcı,,"Since our membership is over, we can no longer reach the answer keys. I still use the books, but I don't have access to the answer key. Please bring a solution."
132,2020-04-06 6:42:39,okulun zoruyla kullanmaya başladım hem kasıyor hem çok şarj ve internet yiyor hiç yararlı da değil kullanmaktan hiç memnun değilim asla tavsiye etmiyorum,1,FALSE,kötü,ysmnalt,,I started to use it with the force of the school.
133,2020-03-29 16:17:35,Fizik iyi diğerlerini toplasan 5 kuruş etmez fizik için 5 verdim (basılı tutun gözüksün),5,FALSE,Eh,snap admini,,Physics good if you collect the others 5 cents 5 for physics I gave 5 (press and hold)
